STATE FIPS,COUNTY FIPS,STATE/TERRITORY NAME,COUNTY NAME,NAME,name_state, 2010 POPULATION , 2015 POPULATION , LAND AREA (Sqare Miles) 
48,117,Texas,Deaf Smith County,Deaf Smith,Deaf Smith Texas," 19,372 "," 18,952 "," 1,496.868 "
48,119,Texas,Delta County,Delta,Delta Texas," 5,231 "," 5,217 ", 256.825 
48,121,Texas,Denton County,Denton,Denton Texas," 662,614 "," 780,612 ", 878.432 
48,123,Texas,DeWitt County,DeWitt,DeWitt Texas," 20,097 "," 20,797 ", 908.975 
48,125,Texas,Dickens County,Dickens,Dickens Texas," 2,444 "," 2,206 ", 901.724 
48,127,Texas,Dimmit County,Dimmit,Dimmit Texas," 9,996 "," 10,980 "," 1,328.884 "
48,129,Texas,Donley County,Donley,Donley Texas," 3,677 "," 3,499 ", 926.886 
48,131,Texas,Duval County,Duval,Duval Texas," 11,782 "," 11,388 "," 1,793.481 "
48,133,Texas,Eastland County,Eastland,Eastland Texas," 18,583 "," 18,171 ", 926.491 
48,135,Texas,Ector County,Ector,Ector Texas," 137,130 "," 159,436 ", 897.687 
48,137,Texas,Edwards County,Edwards,Edwards Texas," 2,002 "," 1,894 "," 2,117.858 "
48,139,Texas,Ellis County,Ellis,Ellis Texas," 149,610 "," 163,632 ", 935.487 
48,141,Texas,El Paso County,El Paso,El Paso Texas," 800,647 "," 835,593 "," 1,012.693 "
48,143,Texas,Erath County,Erath,Erath Texas," 37,890 "," 41,122 "," 1,083.071 "
48,145,Texas,Falls County,Falls,Falls Texas," 17,866 "," 17,142 ", 765.483 
48,147,Texas,Fannin County,Fannin,Fannin Texas," 33,915 "," 33,693 ", 890.837 
48,149,Texas,Fayette County,Fayette,Fayette Texas," 24,554 "," 25,110 ", 950.008 
48,151,Texas,Fisher County,Fisher,Fisher Texas," 3,974 "," 3,827 ", 898.941 
48,153,Texas,Floyd County,Floyd,Floyd Texas," 6,446 "," 5,901 ", 992.143 
48,155,Texas,Foard County,Foard,Foard Texas," 1,336 "," 1,220 ", 704.397 
48,157,Texas,Fort Bend County,Fort Bend,Fort Bend Texas," 585,375 "," 716,087 ", 861.481 
48,159,Texas,Franklin County,Franklin,Franklin Texas," 10,605 "," 10,651 ", 284.391 
48,161,Texas,Freestone County,Freestone,Freestone Texas," 19,816 "," 19,691 ", 877.739 
48,163,Texas,Frio County,Frio,Frio Texas," 17,217 "," 18,793 "," 1,133.500 "
48,165,Texas,Gaines County,Gaines,Gaines Texas," 17,526 "," 20,051 "," 1,502.375 "
48,167,Texas,Galveston County,Galveston,Galveston Texas," 291,309 "," 322,225 ", 378.358 
48,169,Texas,Garza County,Garza,Garza Texas," 6,461 "," 6,415 ", 893.412 
48,171,Texas,Gillespie County,Gillespie,Gillespie Texas," 24,837 "," 25,963 "," 1,058.214 "
48,173,Texas,Glasscock County,Glasscock,Glasscock Texas," 1,226 "," 1,315 ", 900.218 
48,175,Texas,Goliad County,Goliad,Goliad Texas," 7,210 "," 7,531 ", 852.014 
48,177,Texas,Gonzales County,Gonzales,Gonzales Texas," 19,807 "," 20,573 "," 1,066.688 "
48,179,Texas,Gray County,Gray,Gray Texas," 22,535 "," 23,210 ", 925.974 
48,181,Texas,Grayson County,Grayson,Grayson Texas," 120,877 "," 125,467 ", 932.804 
48,183,Texas,Gregg County,Gregg,Gregg Texas," 121,730 "," 124,108 ", 273.303 
48,185,Texas,Grimes County,Grimes,Grimes Texas," 26,604 "," 27,512 ", 787.459 
48,187,Texas,Guadalupe County,Guadalupe,Guadalupe Texas," 131,533 "," 151,249 ", 711.300 
48,189,Texas,Hale County,Hale,Hale Texas," 36,273 "," 34,360 "," 1,004.683 "
48,191,Texas,Hall County,Hall,Hall Texas," 3,353 "," 3,138 ", 883.492 
48,193,Texas,Hamilton County,Hamilton,Hamilton Texas," 8,517 "," 8,159 ", 835.914 
48,195,Texas,Hansford County,Hansford,Hansford Texas," 5,613 "," 5,610 ", 919.810 
48,197,Texas,Hardeman County,Hardeman,Hardeman Texas," 4,139 "," 3,840 ", 695.114 
48,199,Texas,Hardin County,Hardin,Hardin Texas," 54,635 "," 55,865 ", 890.567 
48,201,Texas,Harris County,Harris,Harris Texas," 4,092,459 "," 4,538,028 "," 1,703.478 "
48,203,Texas,Harrison County,Harrison,Harrison Texas," 65,631 "," 66,746 ", 899.951 
48,205,Texas,Hartley County,Hartley,Hartley Texas," 6,062 "," 6,193 "," 1,462.033 "
48,207,Texas,Haskell County,Haskell,Haskell Texas," 5,899 "," 5,737 ", 903.131 
48,209,Texas,Hays County,Hays,Hays Texas," 157,107 "," 194,739 ", 677.978 
48,211,Texas,Hemphill County,Hemphill,Hemphill Texas," 3,807 "," 4,264 ", 906.286 
48,213,Texas,Henderson County,Henderson,Henderson Texas," 78,532 "," 79,545 ", 873.748 
48,215,Texas,Hidalgo County,Hidalgo,Hidalgo Texas," 774,769 "," 842,304 "," 1,570.865 "
48,217,Texas,Hill County,Hill,Hill Texas," 35,089 "," 34,855 ", 958.864 
48,219,Texas,Hockley County,Hockley,Hockley Texas," 22,935 "," 23,433 ", 908.392 
48,221,Texas,Hood County,Hood,Hood Texas," 51,182 "," 55,423 ", 420.641 
48,223,Texas,Hopkins County,Hopkins,Hopkins Texas," 35,161 "," 36,223 ", 767.174 
48,225,Texas,Houston County,Houston,Houston Texas," 23,732 "," 22,785 "," 1,230.909 "
48,227,Texas,Howard County,Howard,Howard Texas," 35,012 "," 37,206 ", 900.791 
48,229,Texas,Hudspeth County,Hudspeth,Hudspeth Texas," 3,476 "," 3,379 "," 4,570.983 "
48,231,Texas,Hunt County,Hunt,Hunt Texas," 86,129 "," 89,844 ", 840.318 
48,233,Texas,Hutchinson County,Hutchinson,Hutchinson Texas," 22,150 "," 21,734 ", 887.419 
48,235,Texas,Irion County,Irion,Irion Texas," 1,599 "," 1,554 "," 1,051.563 "
48,237,Texas,Jack County,Jack,Jack Texas," 9,044 "," 8,878 ", 910.662 
48,239,Texas,Jackson County,Jackson,Jackson Texas," 14,075 "," 14,816 ", 829.435 
48,241,Texas,Jasper County,Jasper,Jasper Texas," 35,710 "," 35,506 ", 938.845 
48,243,Texas,Jeff Davis County,Jeff Davis,Jeff Davis Texas," 2,342 "," 2,156 "," 2,264.555 "
48,245,Texas,Jefferson County,Jefferson,Jefferson Texas," 252,273 "," 254,308 ", 876.295 
48,247,Texas,Jim Hogg County,Jim Hogg,Jim Hogg Texas," 5,300 "," 5,200 "," 1,136.138 "
48,249,Texas,Jim Wells County,Jim Wells,Jim Wells Texas," 40,838 "," 41,382 ", 864.966 
48,251,Texas,Johnson County,Johnson,Johnson Texas," 150,934 "," 159,990 ", 724.692 
48,253,Texas,Jones County,Jones,Jones Texas," 20,202 "," 19,970 ", 928.554 
48,255,Texas,Karnes County,Karnes,Karnes Texas," 14,824 "," 14,975 ", 747.556 
48,257,Texas,Kaufman County,Kaufman,Kaufman Texas," 103,350 "," 114,690 ", 780.699 
48,259,Texas,Kendall County,Kendall,Kendall Texas," 33,410 "," 40,384 ", 662.453 
48,261,Texas,Kenedy County,Kenedy,Kenedy Texas, 416 , 407 ," 1,458.329 "
48,263,Texas,Kent County,Kent,Kent Texas, 808 , 764 , 902.507 
48,265,Texas,Kerr County,Kerr,Kerr Texas," 49,625 "," 50,955 "," 1,103.318 "
48,267,Texas,Kimble County,Kimble,Kimble Texas," 4,607 "," 4,388 "," 1,250.987 "
48,269,Texas,King County,King,King Texas, 286 , 282 , 910.872 
48,271,Texas,Kinney County,Kinney,Kinney Texas," 3,598 "," 3,549 "," 1,360.055 "
48,273,Texas,Kleberg County,Kleberg,Kleberg Texas," 32,061 "," 31,857 ", 881.308 
48,275,Texas,Knox County,Knox,Knox Texas," 3,719 "," 3,860 ", 850.621 
48,277,Texas,Lamar County,Lamar,Lamar Texas," 49,793 "," 49,440 ", 907.190 
48,279,Texas,Lamb County,Lamb,Lamb Texas," 13,977 "," 13,385 "," 1,016.181 "
48,281,Texas,Lampasas County,Lampasas,Lampasas Texas," 19,677 "," 20,588 ", 712.840 
48,283,Texas,La Salle County,La Salle,La Salle Texas," 6,886 "," 7,631 "," 1,486.691 "
48,285,Texas,Lavaca County,Lavaca,Lavaca Texas," 19,263 "," 19,836 ", 969.708 
48,287,Texas,Lee County,Lee,Lee Texas," 16,612 "," 16,898 ", 629.016 
48,289,Texas,Leon County,Leon,Leon Texas," 16,801 "," 17,086 "," 1,073.151 "
48,291,Texas,Liberty County,Liberty,Liberty Texas," 75,643 "," 79,654 "," 1,158.417 "
48,293,Texas,Limestone County,Limestone,Limestone Texas," 23,384 "," 23,320 ", 905.288 
48,295,Texas,Lipscomb County,Lipscomb,Lipscomb Texas," 3,302 "," 3,569 ", 932.179 
48,297,Texas,Live Oak County,Live Oak,Live Oak Texas," 11,531 "," 12,229 "," 1,039.696 "
48,299,Texas,Llano County,Llano,Llano Texas," 19,301 "," 19,796 ", 934.034 
48,301,Texas,Loving County,Loving,Loving Texas, 82 , 112 , 668.925 
48,303,Texas,Lubbock County,Lubbock,Lubbock Texas," 278,831 "," 299,453 ", 895.599 
48,305,Texas,Lynn County,Lynn,Lynn Texas," 5,915 "," 5,724 ", 891.867 
48,307,Texas,McCulloch County,McCulloch,McCulloch Texas," 8,283 "," 8,341 "," 1,065.598 "
48,309,Texas,McLennan County,McLennan,McLennan Texas," 234,906 "," 245,671 "," 1,037.101 "
48,311,Texas,McMullen County,McMullen,McMullen Texas, 707 , 820 ," 1,139.426 "
48,313,Texas,Madison County,Madison,Madison Texas," 13,664 "," 14,065 ", 466.065 
48,315,Texas,Marion County,Marion,Marion Texas," 10,546 "," 10,160 ", 380.880 
48,317,Texas,Martin County,Martin,Martin Texas," 4,799 "," 5,641 ", 914.944 
48,319,Texas,Mason County,Mason,Mason Texas," 4,012 "," 4,032 ", 928.803 
48,321,Texas,Matagorda County,Matagorda,Matagorda Texas," 36,702 "," 36,770 "," 1,100.276 "
48,323,Texas,Maverick County,Maverick,Maverick Texas," 54,258 "," 57,706 "," 1,279.258 "
48,325,Texas,Medina County,Medina,Medina Texas," 46,006 "," 48,417 "," 1,325.356 "
48,327,Texas,Menard County,Menard,Menard Texas," 2,242 "," 2,164 ", 902.030 
48,329,Texas,Midland County,Midland,Midland Texas," 136,872 "," 161,077 ", 900.299 
48,331,Texas,Milam County,Milam,Milam Texas," 24,757 "," 24,513 "," 1,016.930 "
48,333,Texas,Mills County,Mills,Mills Texas," 4,936 "," 4,900 ", 748.261 
48,335,Texas,Mitchell County,Mitchell,Mitchell Texas," 9,403 "," 9,067 ", 911.090 
48,337,Texas,Montague County,Montague,Montague Texas," 19,719 "," 19,262 ", 930.906 
48,339,Texas,Montgomery County,Montgomery,Montgomery Texas," 455,746 "," 537,559 "," 1,041.735 "
48,341,Texas,Moore County,Moore,Moore Texas," 21,904 "," 22,255 ", 899.691 
48,343,Texas,Morris County,Morris,Morris Texas," 12,934 "," 12,516 ", 251.985 
48,345,Texas,Motley County,Motley,Motley Texas," 1,210 "," 1,148 ", 989.562 
48,347,Texas,Nacogdoches County,Nacogdoches,Nacogdoches Texas," 64,524 "," 65,664 ", 946.537 
48,349,Texas,Navarro County,Navarro,Navarro Texas," 47,735 "," 48,323 "," 1,009.627 "
48,351,Texas,Newton County,Newton,Newton Texas," 14,445 "," 13,986 ", 933.677 
48,353,Texas,Nolan County,Nolan,Nolan Texas," 15,216 "," 15,107 ", 911.997 
48,355,Texas,Nueces County,Nueces,Nueces Texas," 340,223 "," 359,715 ", 838.482 
48,357,Texas,Ochiltree County,Ochiltree,Ochiltree Texas," 10,223 "," 10,747 ", 917.627 
48,359,Texas,Oldham County,Oldham,Oldham Texas," 2,052 "," 2,069 "," 1,500.533 "
48,361,Texas,Orange County,Orange,Orange Texas," 81,837 "," 84,260 ", 333.669 
48,363,Texas,Palo Pinto County,Palo Pinto,Palo Pinto Texas," 28,111 "," 27,895 ", 951.791 
48,365,Texas,Panola County,Panola,Panola Texas," 23,796 "," 23,766 ", 801.749 
48,367,Texas,Parker County,Parker,Parker Texas," 116,927 "," 126,042 ", 903.478 
48,369,Texas,Parmer County,Parmer,Parmer Texas," 10,269 "," 9,749 ", 880.778 
48,371,Texas,Pecos County,Pecos,Pecos Texas," 15,507 "," 16,203 "," 4,763.847 "
48,373,Texas,Polk County,Polk,Polk Texas," 45,413 "," 46,972 "," 1,057.093 "
48,375,Texas,Potter County,Potter,Potter Texas," 121,073 "," 121,802 ", 908.370 
48,377,Texas,Presidio County,Presidio,Presidio Texas," 7,818 "," 6,876 "," 3,855.237 "
48,379,Texas,Rains County,Rains,Rains Texas," 10,914 "," 11,161 ", 229.452 
48,381,Texas,Randall County,Randall,Randall Texas," 120,725 "," 130,269 ", 911.544 
48,383,Texas,Reagan County,Reagan,Reagan Texas," 3,367 "," 3,792 "," 1,175.301 "
48,385,Texas,Real County,Real,Real Texas," 3,309 "," 3,307 ", 699.195 
48,387,Texas,Red River County,Red River,Red River Texas," 12,860 "," 12,455 "," 1,036.578 "
48,389,Texas,Reeves County,Reeves,Reeves Texas," 13,783 "," 14,732 "," 2,635.375 "
48,391,Texas,Refugio County,Refugio,Refugio Texas," 7,383 "," 7,289 ", 770.444 
48,393,Texas,Roberts County,Roberts,Roberts Texas, 929 , 916 , 924.058 
48,395,Texas,Robertson County,Robertson,Robertson Texas," 16,622 "," 16,659 ", 855.683 
48,397,Texas,Rockwall County,Rockwall,Rockwall Texas," 78,337 "," 90,861 ", 127.036 
48,399,Texas,Runnels County,Runnels,Runnels Texas," 10,501 "," 10,551 "," 1,050.945 "
48,401,Texas,Rusk County,Rusk,Rusk Texas," 53,330 "," 53,070 ", 924.027 
48,403,Texas,Sabine County,Sabine,Sabine Texas," 10,834 "," 10,368 ", 491.390 
48,405,Texas,San Augustine County,San Augustine,San Augustine Texas," 8,865 "," 8,473 ", 530.657 
48,407,Texas,San Jacinto County,San Jacinto,San Jacinto Texas," 26,384 "," 27,413 ", 569.243 
48,409,Texas,San Patricio County,San Patricio,San Patricio Texas," 64,804 "," 67,357 ", 693.451 
48,411,Texas,San Saba County,San Saba,San Saba Texas," 6,131 "," 5,901 "," 1,135.297 "
48,413,Texas,Schleicher County,Schleicher,Schleicher Texas," 3,461 "," 3,211 "," 1,310.630 "
48,415,Texas,Scurry County,Scurry,Scurry Texas," 16,921 "," 17,615 ", 905.444 
48,417,Texas,Shackelford County,Shackelford,Shackelford Texas," 3,378 "," 3,350 ", 914.286 
48,419,Texas,Shelby County,Shelby,Shelby Texas," 25,448 "," 25,402 ", 795.583 
48,421,Texas,Sherman County,Sherman,Sherman Texas," 3,034 "," 3,072 ", 923.035 
48,423,Texas,Smith County,Smith,Smith Texas," 209,714 "," 222,936 ", 921.454 
48,425,Texas,Somervell County,Somervell,Somervell Texas," 8,490 "," 8,739 ", 186.463 
48,427,Texas,Starr County,Starr,Starr Texas," 60,968 "," 63,795 "," 1,223.179 "
48,429,Texas,Stephens County,Stephens,Stephens Texas," 9,630 "," 9,440 ", 896.719 
48,431,Texas,Sterling County,Sterling,Sterling Texas," 1,143 "," 1,352 ", 923.451 
48,433,Texas,Stonewall County,Stonewall,Stonewall Texas," 1,490 "," 1,410 ", 916.313 
48,435,Texas,Sutton County,Sutton,Sutton Texas," 4,128 "," 3,913 "," 1,453.926 "
48,437,Texas,Swisher County,Swisher,Swisher Texas," 7,854 "," 7,533 ", 890.159 
48,439,Texas,Tarrant County,Tarrant,Tarrant Texas," 1,809,034 "," 1,982,498 ", 863.608 
48,441,Texas,Taylor County,Taylor,Taylor Texas," 131,506 "," 136,051 ", 915.552 
48,443,Texas,Terrell County,Terrell,Terrell Texas, 984 , 837 ," 2,358.026 "
48,445,Texas,Terry County,Terry,Terry Texas," 12,651 "," 12,739 ", 888.839 
48,447,Texas,Throckmorton County,Throckmorton,Throckmorton Texas," 1,641 "," 1,579 ", 912.552 
48,449,Texas,Titus County,Titus,Titus Texas," 32,334 "," 32,623 ", 406.054 
48,451,Texas,Tom Green County,Tom Green,Tom Green Texas," 110,224 "," 118,105 "," 1,521.972 "
48,453,Texas,Travis County,Travis,Travis Texas," 1,024,266 "," 1,176,558 ", 990.202 
48,455,Texas,Trinity County,Trinity,Trinity Texas," 14,585 "," 14,402 ", 693.608 
48,457,Texas,Tyler County,Tyler,Tyler Texas," 21,766 "," 21,347 ", 924.501 
48,459,Texas,Upshur County,Upshur,Upshur Texas," 39,309 "," 40,603 ", 582.947 
48,461,Texas,Upton County,Upton,Upton Texas," 3,355 "," 3,651 "," 1,241.324 "
48,463,Texas,Uvalde County,Uvalde,Uvalde Texas," 26,405 "," 27,245 "," 1,551.946 "
48,465,Texas,Val Verde County,Val Verde,Val Verde Texas," 48,879 "," 48,988 "," 3,144.750 "
48,467,Texas,Van Zandt County,Van Zandt,Van Zandt Texas," 52,579 "," 53,547 ", 842.557 
48,469,Texas,Victoria County,Victoria,Victoria Texas," 86,793 "," 92,382 ", 882.143 
48,471,Texas,Walker County,Walker,Walker Texas," 67,861 "," 70,699 ", 784.169 
48,473,Texas,Waller County,Waller,Waller Texas," 43,205 "," 48,656 ", 513.430 
48,475,Texas,Ward County,Ward,Ward Texas," 10,658 "," 11,721 ", 835.602 
48,477,Texas,Washington County,Washington,Washington Texas," 33,718 "," 34,765 ", 603.954 
48,479,Texas,Webb County,Webb,Webb Texas," 250,304 "," 269,721 "," 3,361.482 "
48,481,Texas,Wharton County,Wharton,Wharton Texas," 41,280 "," 41,486 "," 1,086.150 "
48,483,Texas,Wheeler County,Wheeler,Wheeler Texas," 5,410 "," 5,657 ", 914.523 
48,485,Texas,Wichita County,Wichita,Wichita Texas," 131,500 "," 131,705 ", 627.776 
48,487,Texas,Wilbarger County,Wilbarger,Wilbarger Texas," 13,535 "," 13,027 ", 970.844 
48,489,Texas,Willacy County,Willacy,Willacy Texas," 22,134 "," 21,903 ", 590.554 
48,491,Texas,Williamson County,Williamson,Williamson Texas," 422,679 "," 508,514 "," 1,118.303 "
48,493,Texas,Wilson County,Wilson,Wilson Texas," 42,918 "," 47,520 ", 803.733 
48,495,Texas,Winkler County,Winkler,Winkler Texas," 7,110 "," 8,005 ", 841.107 
48,497,Texas,Wise County,Wise,Wise Texas," 59,127 "," 62,953 ", 904.422 
48,499,Texas,Wood County,Wood,Wood Texas," 41,964 "," 43,356 ", 645.234 
48,501,Texas,Yoakum County,Yoakum,Yoakum Texas," 7,879 "," 8,546 ", 799.708 
48,503,Texas,Young County,Young,Young Texas," 18,550 "," 18,270 ", 914.468 
48,505,Texas,Zapata County,Zapata,Zapata Texas," 14,018 "," 14,374 ", 998.412 
48,507,Texas,Zavala County,Zavala,Zavala Texas," 11,677 "," 12,235 "," 1,297.406 "
49,001,Utah,Beaver County,Beaver,Beaver Utah," 6,629 "," 6,354 "," 2,589.880 "
49,003,Utah,Box Elder County,Box Elder,Box Elder Utah," 49,975 "," 52,097 "," 5,745.551 "
49,005,Utah,Cache County,Cache,Cache Utah," 112,656 "," 120,783 "," 1,164.813 "
49,007,Utah,Carbon County,Carbon,Carbon Utah," 21,403 "," 20,479 "," 1,478.493 "
49,009,Utah,Daggett County,Daggett,Daggett Utah," 1,059 "," 1,109 ", 696.979 
49,011,Utah,Davis County,Davis,Davis Utah," 306,479 "," 336,043 ", 298.778 
49,013,Utah,Duchesne County,Duchesne,Duchesne Utah," 18,607 "," 20,862 "," 3,240.945 "
49,015,Utah,Emery County,Emery,Emery Utah," 10,976 "," 10,370 "," 4,462.314 "
49,017,Utah,Garfield County,Garfield,Garfield Utah," 5,172 "," 5,009 "," 5,175.121 "
49,019,Utah,Grand County,Grand,Grand Utah," 9,225 "," 9,516 "," 3,671.543 "
49,021,Utah,Iron County,Iron,Iron Utah," 46,163 "," 48,368 "," 3,296.681 "
49,023,Utah,Juab County,Juab,Juab Utah," 10,246 "," 10,594 "," 3,392.278 "
49,025,Utah,Kane County,Kane,Kane Utah," 7,125 "," 7,131 "," 3,990.229 "
49,027,Utah,Millard County,Millard,Millard Utah," 12,503 "," 12,645 "," 6,572.425 "
49,029,Utah,Morgan County,Morgan,Morgan Utah," 9,469 "," 11,065 ", 609.196 
49,031,Utah,Piute County,Piute,Piute Utah," 1,556 "," 1,517 ", 757.791 
49,033,Utah,Rich County,Rich,Rich Utah," 2,264 "," 2,311 "," 1,028.775 "
49,035,Utah,Salt Lake County,Salt Lake,Salt Lake Utah," 1,029,655 "," 1,107,314 ", 742.282 
49,037,Utah,San Juan County,San Juan,San Juan Utah," 14,746 "," 15,772 "," 7,819.988 "
49,039,Utah,Sanpete County,Sanpete,Sanpete Utah," 27,822 "," 28,778 "," 1,590.152 "
49,041,Utah,Sevier County,Sevier,Sevier Utah," 20,802 "," 20,984 "," 1,910.577 "
49,043,Utah,Summit County,Summit,Summit Utah," 36,324 "," 39,633 "," 1,871.712 "
49,045,Utah,Tooele County,Tooele,Tooele Utah," 58,218 "," 62,952 "," 6,941.352 "
49,047,Utah,Uintah County,Uintah,Uintah Utah," 32,588 "," 37,928 "," 4,479.693 "
49,049,Utah,Utah County,Utah,Utah Utah," 516,564 "," 575,205 "," 2,003.454 "
49,051,Utah,Wasatch County,Wasatch,Wasatch Utah," 23,530 "," 29,161 "," 1,175.501 "
49,053,Utah,Washington County,Washington,Washington Utah," 138,115 "," 155,602 "," 2,426.358 "
49,055,Utah,Wayne County,Wayne,Wayne Utah," 2,778 "," 2,692 "," 2,460.676 "
49,057,Utah,Weber County,Weber,Weber Utah," 231,236 "," 243,645 ", 576.084 
50,001,Vermont,Addison County,Addison,Addison Vermont," 36,821 "," 37,035 ", 766.325 
50,003,Vermont,Bennington County,Bennington,Bennington Vermont," 37,125 "," 36,317 ", 674.980 
50,005,Vermont,Caledonia County,Caledonia,Caledonia Vermont," 31,227 "," 30,780 ", 648.864 
50,007,Vermont,Chittenden County,Chittenden,Chittenden Vermont," 156,545 "," 161,382 ", 536.578 
50,009,Vermont,Essex County,Essex,Essex Vermont," 6,306 "," 6,163 ", 663.598 
50,011,Vermont,Franklin County,Franklin,Franklin Vermont," 47,746 "," 48,799 ", 633.706 
50,013,Vermont,Grand Isle County,Grand Isle,Grand Isle Vermont," 6,970 "," 6,861 ", 81.811 
50,015,Vermont,Lamoille County,Lamoille,Lamoille Vermont," 24,475 "," 25,235 ", 458.797 
50,017,Vermont,Orange County,Orange,Orange Vermont," 28,936 "," 28,899 ", 687.033 
50,019,Vermont,Orleans County,Orleans,Orleans Vermont," 27,231 "," 27,100 ", 693.268 
50,021,Vermont,Rutland County,Rutland,Rutland Vermont," 61,642 "," 59,736 ", 929.821 
50,023,Vermont,Washington County,Washington,Washington Vermont," 59,534 "," 58,612 ", 687.233 
50,025,Vermont,Windham County,Windham,Windham Vermont," 44,513 "," 43,386 ", 785.305 
50,027,Vermont,Windsor County,Windsor,Windsor Vermont," 56,670 "," 55,737 ", 969.337 
51,001,Virginia,Accomack County,Accomack,Accomack Virginia," 33,164 "," 32,973 ", 449.496 
51,003,Virginia,Albemarle County,Albemarle,Albemarle Virginia," 98,970 "," 105,703 ", 720.698 
51,005,Virginia,Alleghany County,Alleghany,Alleghany Virginia," 16,250 "," 15,677 ", 445.457 
51,007,Virginia,Amelia County,Amelia,Amelia Virginia," 12,690 "," 12,903 ", 355.269 
51,009,Virginia,Amherst County,Amherst,Amherst Virginia," 32,353 "," 31,914 ", 473.934 
51,011,Virginia,Appomattox County,Appomattox,Appomattox Virginia," 14,973 "," 15,414 ", 333.494 
51,013,Virginia,Arlington County,Arlington,Arlington Virginia," 207,627 "," 229,164 ", 25.974 
51,015,Virginia,Augusta County,Augusta,Augusta Virginia," 73,750 "," 74,314 ", 966.999 
51,017,Virginia,Bath County,Bath,Bath Virginia," 4,731 "," 4,470 ", 529.158 
51,019,Virginia,Bedford County,Bedford,Bedford Virginia," 68,676 "," 77,724 ", 753.021 
51,021,Virginia,Bland County,Bland,Bland Virginia," 6,824 "," 6,561 ", 357.725 
51,023,Virginia,Botetourt County,Botetourt,Botetourt Virginia," 33,148 "," 33,347 ", 541.202 
51,025,Virginia,Brunswick County,Brunswick,Brunswick Virginia," 17,434 "," 16,698 ", 566.173 
51,027,Virginia,Buchanan County,Buchanan,Buchanan Virginia," 24,098 "," 22,776 ", 502.763 
51,029,Virginia,Buckingham County,Buckingham,Buckingham Virginia," 17,146 "," 17,032 ", 579.657 
51,031,Virginia,Campbell County,Campbell,Campbell Virginia," 54,842 "," 55,086 ", 503.867 
51,033,Virginia,Caroline County,Caroline,Caroline Virginia," 28,545 "," 29,984 ", 527.513 
51,035,Virginia,Carroll County,Carroll,Carroll Virginia," 30,042 "," 29,724 ", 474.690 
51,036,Virginia,Charles City County,Charles City,Charles City Virginia," 7,256 "," 7,040 ", 182.817 
51,037,Virginia,Charlotte County,Charlotte,Charlotte Virginia," 12,586 "," 12,201 ", 475.271 
51,041,Virginia,Chesterfield County,Chesterfield,Chesterfield Virginia," 316,236 "," 335,687 ", 423.297 
51,043,Virginia,Clarke County,Clarke,Clarke Virginia," 14,034 "," 14,363 ", 176.177 
51,045,Virginia,Craig County,Craig,Craig Virginia," 5,190 "," 5,211 ", 329.534 
51,047,Virginia,Culpeper County,Culpeper,Culpeper Virginia," 46,689 "," 49,432 ", 379.234 
51,049,Virginia,Cumberland County,Cumberland,Cumberland Virginia," 10,052 "," 9,719 ", 297.461 
51,051,Virginia,Dickenson County,Dickenson,Dickenson Virginia," 15,903 "," 15,115 ", 330.532 
51,053,Virginia,Dinwiddie County,Dinwiddie,Dinwiddie Virginia," 28,001 "," 27,852 ", 503.716 
51,057,Virginia,Essex County,Essex,Essex Virginia," 11,151 "," 11,130 ", 257.123 
51,059,Virginia,Fairfax County,Fairfax,Fairfax Virginia," 1,081,726 "," 1,142,234 ", 390.969 
51,061,Virginia,Fauquier County,Fauquier,Fauquier Virginia," 65,203 "," 68,782 ", 647.449 
51,063,Virginia,Floyd County,Floyd,Floyd Virginia," 15,279 "," 15,651 ", 380.420 
51,065,Virginia,Fluvanna County,Fluvanna,Fluvanna Virginia," 25,691 "," 26,235 ", 286.005 
51,067,Virginia,Franklin County,Franklin,Franklin Virginia," 56,159 "," 56,264 ", 690.426 
51,069,Virginia,Frederick County,Frederick,Frederick Virginia," 78,305 "," 83,199 ", 413.496 
51,071,Virginia,Giles County,Giles,Giles Virginia," 17,286 "," 16,708 ", 355.781 
51,073,Virginia,Gloucester County,Gloucester,Gloucester Virginia," 36,858 "," 37,143 ", 217.807 
51,075,Virginia,Goochland County,Goochland,Goochland Virginia," 21,717 "," 22,253 ", 281.415 
51,077,Virginia,Grayson County,Grayson,Grayson Virginia," 15,533 "," 16,012 ", 442.175 
51,079,Virginia,Greene County,Greene,Greene Virginia," 18,403 "," 19,162 ", 156.246 
51,081,Virginia,Greensville County,Greensville,Greensville Virginia," 12,243 "," 11,885 ", 295.226 
51,083,Virginia,Halifax County,Halifax,Halifax Virginia," 36,241 "," 35,125 ", 817.839 
51,085,Virginia,Hanover County,Hanover,Hanover Virginia," 99,863 "," 103,227 ", 468.536 
51,087,Virginia,Henrico County,Henrico,Henrico Virginia," 306,935 "," 325,155 ", 233.697 
51,089,Virginia,Henry County,Henry,Henry Virginia," 54,151 "," 51,881 ", 382.334 
51,091,Virginia,Highland County,Highland,Highland Virginia," 2,321 "," 2,214 ", 415.156 
51,093,Virginia,Isle of Wight County,Isle of Wight,Isle of Wight Virginia," 35,270 "," 36,314 ", 315.612 
51,095,Virginia,James City County,James City,James City Virginia," 67,009 "," 73,147 ", 142.437 
51,097,Virginia,King and Queen County,King and Queen,King and Queen Virginia," 6,945 "," 7,158 ", 315.138 
51,099,Virginia,King George County,King George,King George Virginia," 23,584 "," 25,515 ", 179.636 
